,author_id,author_name,screen_name,verification,description,location,followers_count,friends_count,listed_count,favourites_count,statuses_count,author_lang,created_at,text,retweet_count,entities_get_hashtages,source,fav_count
285,1011433311087091714,Slofh💫♦️,SlofhK,False,(19) Multi-Media Graphics Designer • Content Creator • NO REFUNDS • DM For Inquiries📩 • @RemainHumble2k • @VisuallyKam,Biz: slofhbuiness@gmail.com,1058,236,3,12610,8538,,2022-04-29 22:47:24+00:00,@MellyGraphics @Nike @RemainHumble2k lol my fav header designer knows who i am?,0,[],Twitter for iPhone,1
286,1033465879944548352,Ruben,ron_ruben_ron,False,🇲🇽🇺🇸,"Rialto, CA",82,82,0,403,837,,2022-04-29 22:47:21+00:00,@Nike just so y’all know the @kobebryant and Gigi fan base goes beyond the LA area y’all should’ve made those shoes… https://t.co/Pl7fLbe40y,0,[],Twitter for iPhone,0
287,144913337,"Doctor Senator, Esq.",MrDarqCloud,False,Starts with hard work. Ends with champagne. 🥂,Winner's Circle,1184,1128,9,53502,48148,,2022-04-29 22:47:19+00:00,"RT @FOS: Today, Nike opens the Serena Williams Building — the largest building on its Oregon campus 🏢

➖ 1 million sq. ft.
➖ Size of 140 te…",1863,[],Twitter for iPhone,0
288,579102018,Travis Bledsoe,TBNike612,False,"Director of Nike Basketball Camps, MSB Elite, Head Coach 2019 State Champions 🏆🥇🏀 
4-Time Coach of the Year/5-Time Section Champions/DeLaSalle Islanders",DeLaSalle🏀UND🏀Czech🏀MN,3298,4562,8,13183,19739,,2022-04-29 22:47:17+00:00,"We here all summer 🏀✔️

Nike Basketball Camps 
https://t.co/bmtQLMeEWy https://t.co/kwBr1ofdYc",2,[],Twitter Web App,3
289,912530720576409600,Juan Carlos,jcornejototal,False,,,71,216,1,7186,8428,,2022-04-29 22:47:13+00:00,"RT @CNation87: Dear @Nike, please continue to make different colored boxes, sincerely a collector who loves the boxes almost as much as the…",84,[],Twitter for Android,0
290,1517272458495148035,Dope Source Apparel,thedopesource,False,DOPE SOURCE APPAREL,,1,15,0,36,36,,2022-04-29 22:47:13+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
291,1436956083839332355,Nikes of Lasso,NikesofLasso,False,"Every Nike in @TedLasso (and some of Jason’s). Illustrated. 
By @elizathewiz
💜 @Nike, @AFCRichmond, @CollingwoodFC, @NYKnicks, @umichbbal Pickles + Hot Sauce.",Melbourne AU,1201,261,4,3098,643,,2022-04-29 22:47:12+00:00,Got my Mum a pair of Nike Go Flyease - their 'hands-free' shoe 🤫 She has arthritis so sometimes her hands barely wo… https://t.co/M4uciGRAYy,0,[],Twitter Web App,3
292,719455936109244416,SneakersCartel.com,SneakersCartel,False,Founder of Sneakers Cartel. Daily sneaker updates 24/7 👟,,1378,1447,45,2270,141716,,2022-04-29 22:47:10+00:00,Release Date: Nike Dunk Low WMNS Next Nature Gym Red https://t.co/dh8dSkgIKP #sneakers https://t.co/9tnZD0ldNR,0,"[{'text': 'sneakers', 'indices': [77, 86]}]",SneakersCartel,0
293,1475304129236930563,MetaCrunch,meta_crunch,False,"Educating the new wave revolution.
Updates on Metaverse, Nfts and Web 3.0",India,248,796,12,140,24287,,2022-04-29 22:46:50+00:00,"Nike NFT sneakers are selling for thousands, some for over $100,000 https://t.co/XjBITJNTmC",0,[],WordPress.com,0
294,1011433311087091714,Slofh💫♦️,SlofhK,False,(19) Multi-Media Graphics Designer • Content Creator • NO REFUNDS • DM For Inquiries📩 • @RemainHumble2k • @VisuallyKam,Biz: slofhbuiness@gmail.com,1058,236,3,12610,8538,,2022-04-29 22:46:46+00:00,@PooksLuki @Nike @RemainHumble2k thank u been tryna really elevate my designs all together,0,[],Twitter for iPhone,1
295,36363543,Alton Seabrook,6ft3ntimbs,False,Since you’re lurking click that link and buy something.,IN MY ZONE,427,2201,2,7227,7473,,2022-04-29 22:46:45+00:00,@danielroyyyy @DaveHimslef @Nike 🤣🤣🤣 you’re upset and I love it,0,[],Twitter for iPhone,0
296,260007016,BrasDeSinge ⚡🧃,THE_FAHRENHEIT,False,"Analyse • Décomposition • Recomposition                    
#Maiar #ElrondNetwork 🌐🔸 🇲🇫 x 👹 x 🇲🇬 https://t.co/7wRA0wGP0T",Out of my cage...,420,490,6,12015,16308,,2022-04-29 22:46:36+00:00,"RT @RTFKT: RTFKT x Nike AR Genesis Hoodie, available as a Clone Wearable and IRL soon 🌐 ⚒️🌍 https://t.co/pdEMrWLn55",522,[],Twitter for Android,0
297,725913355588792321,Nikepatrocina,isaLpf,False,"Ser feliz, pois ngm sabe do dia de amanhã! 💍❤️‍🔥","Belo Horizonte, Brasil",149,301,0,21152,8739,,2022-04-29 22:46:34+00:00,RT @bestoffnike: Nike Air Max 90 https://t.co/TDOFil6JzB,101,[],Twitter for iPhone,0
298,1410909547,DudeTweeting,burns_dburns26,False,,,117,625,2,3640,5417,,2022-04-29 22:46:31+00:00,@steverush2323 Won’t even matter.  Nike promising to give all profits to charity is pretty much a guarantee they made very few pairs.,0,[],Twitter for iPhone,0
299,1454264190995214339,Diego Rodrigues,19digr,False,@botafogo,,2,68,0,36,39,,2022-04-29 22:46:29+00:00,@nathbfr Nike,0,[],Twitter for iPhone,0
300,2499233536,빅히트 인턴⁷,whereisjoon,False,#NAMJOON: hi my name is runch randa let me level up pls | moomtan hub | graphic designer - ❌ don't repost ❌,she/they | 21 ,6434,946,99,200812,226976,,2022-04-29 22:46:26+00:00,"RT @whereisjoon: nike x bts💜

(details below!) https://t.co/ebP09kjv4Z",21725,[],Twitter for iPhone,0
301,2911003110,NCHS Boys Volleyball,NCHSBoysVball,False,,,33,24,0,27,18,,2022-04-29 22:46:24+00:00,Had a blast changing up the practice plan at Nike Park. A huge shout out to @NaperParks for getting the nets up for… https://t.co/4LtAKoasZ1,0,[],Twitter for iPhone,1
302,52196535,Ren,RennyAliaj,False,Albanian🇦🇱Virginia raised🏡,Virginia,860,832,2,49395,83105,,2022-04-29 22:46:20+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
303,22870078,"Small, Fringe Minority Member",danielroyyyy,False,The honking will continue until freedom improves.,"Hamilton, Ontario",636,1040,12,32374,43703,,2022-04-29 22:46:14+00:00,@6ft3ntimbs @DaveHimslef @Nike It literally does not bother me that you’re fat. It’s you that should be concerned.,0,[],Twitter for iPhone,0
304,708547743,Mel,jellymelly1217,False,-Fl.  🇨🇴🇩🇴,,816,1503,10,22278,73151,,2022-04-29 22:46:00+00:00,RT @grantlittle09: YALL THIS NIKE AD 🔥 https://t.co/7kkaLK9T0Z,40,[],Twitter for iPhone,0
305,3863519421,marleen 🦋,marleen__nava,False,you could Nava,,563,933,3,57860,81023,,2022-04-29 22:45:58+00:00,RT @nicekicks: “Triple Pink” Nike Dunk Lows 🌸 https://t.co/xTL7dIeQIW,639,[],Twitter for iPhone,0
306,467755089,joshua caldwell,joshuacaldwell4,False,im just joshin....,,489,531,1,21125,39582,,2022-04-29 22:45:56+00:00,“This guy is running to the taco truck” 😂 😂😂😂😂😂😂😂 https://t.co/wpxPWVWeqo,0,[],Twitter for iPhone,0
307,1511692388368068609,zach 𐕣,sacredbby,False,𐕣 🂣 𝐭𝐲𝐩𝐢𝐜𝐚𝐥/𝐚𝐩𝐚𝐭𝐡𝐞𝐭𝐢𝐜𝐚𝐥 🂣 ♆,,3,21,0,0,48,,2022-04-29 22:45:54+00:00,nike decades and purple sheets,0,[],Twitter for iPhone,0
308,1449875058298548228,Gunmo,Gunmo333,False,NFT. Crypto. Anime. Frog. Sneaker.,,510,922,23,3718,3841,,2022-04-29 22:45:51+00:00,"RT @RTFKT: RTFKT x Nike AR Genesis Hoodie, available as a Clone Wearable and IRL soon 🌐 ⚒️🌍 https://t.co/pdEMrWLn55",522,[],Twitter for iPhone,0
309,1495799813769728007,ً,intoyagami,False,ⴷⵣⴰⵢⵔ ⵜⵓⵜⵍⴰⵢⵜ,,26,114,0,3493,1681,,2022-04-29 22:45:50+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for Android,0
310,977636252982960129,DON KING✞,King_Olsxn7,False,c o n g o l e s e     m a f i a . . .,,3913,635,1,330244,31504,,2022-04-29 22:45:36+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter Web App,0
311,1125910239956672512,Tyler Gud💥✨,JossTyl,False,"In the minefield of life, you must be prepared to lose both feet 😌 Don’t forget to follow n turn on the notification 🔔",Ghana,548,346,0,8180,40103,,2022-04-29 22:45:32+00:00,"RT @SneakerNews: The Nike ACG Lowcate appears in three new colorways. Clean ACG to wear for around $110
https://t.co/JIwzFsoaWD https://t.c…",3,[],Twitter for iPhone,0
312,45966465,Kidko Vega,kidkovega,False,Musician / Producer / Creative Artist,Philadelphia,360,1002,8,1418,17048,,2022-04-29 22:45:29+00:00,Check out this listing I just added to my #Poshmark closet: Kid’s Boys Nike Hooded Jacket. https://t.co/0JLRW4NOOo… https://t.co/tx1HJwtFfA,0,"[{'text': 'Poshmark', 'indices': [42, 51]}]",Poshmark,0
313,704813538104250369,BigShawn🤘🏿,Ta_ShawnSalter,False,Why not me?🤔🤷🏿‍♂️,,320,328,1,3601,12458,,2022-04-29 22:45:23+00:00,"RT @ClutchPointsApp: 🚨🎥 Vanessa Bryant unboxes the FIRST of the Mambacita Sweet 16's

After a dispute with the Black Mamba's estate, Nike's…",66,[],Twitter for iPhone,0
314,1338987810250960898,RED Illuminati (🗽🔺🦉) 🇮🇶,RED_Illuminatii,False,"Maothusian. Influenced by  Thomas Paine, James Connolly, & Haunani Trask. Anti-Neoliberal, Anti-Neocon, Anti-Monarchist, Occupy Alumni. #AltLeft","Lenapetropolis, USA",676,299,3,3782,10393,,2022-04-29 22:45:16+00:00,"How can I be both a Marxist and @GOP? 

Very simple:

Who are the people boycotting Disney, Starbucks, &amp; Nike? The… https://t.co/81BaYtP8IQ",2,[],Twitter for iPhone,2
315,1171450679497564160,Juan Enrique Ortiz,Juanito_O95,False,,,3,22,0,39,26,,2022-04-29 22:45:06+00:00,RT @nicekicks: “Treeline” Nike Air Max 1 coming in soon. 🌳 https://t.co/q94Z05PfLe,120,[],Twitter for iPhone,0
316,16180874,Sneaker News,SneakerNews,False,The Authority in Sneaker News. // Join our new web3 community: @sncollectorclub,NYC,1162602,161,3345,794,181449,,2022-04-29 22:45:04+00:00,"The Nike ACG Lowcate appears in three new colorways. Clean ACG to wear for around $110
https://t.co/JIwzFsoaWD https://t.co/EaIn1BV6Jv",3,[],Buffer,29
317,1039408039500103681,PAUL 👑💜,lifemademe,False,"Solace ❤
Digital Artist • Musician x Producer • Swayflow 🎧 • Gamer/Chef/Cryptocurrency 🔅 https://t.co/VZuHesuArY…",Not there yet,6219,6829,5,171042,100773,,2022-04-29 22:44:58+00:00,"RT @johnnyx_nft: YO @benitopagotto what are your thoughts!? I designed this inspired by your founders clone 🤝 #CloneX #4

LFG @RTFKT 🙌

I w…",27,"[{'text': 'CloneX', 'indices': [110, 117]}]",Twitter Web App,0
318,1074781656811212800,bre.bwa.8929,BreBwa,False,,"Des Moines, IA",52,716,0,12268,3810,,2022-04-29 22:44:51+00:00,"RT @HOUSEOFHEAT: First Looks // Nike Dunk High “Homer Simpson” 👀

MORE HERE: https://t.co/CGumHDfDhG https://t.co/FsSVMlXXDy",159,[],Twitter for Android,0
319,1096518985603076097,SƬƲƝƝƛ🥀,Robsonstvnna,False,"espero que me percebas, porque não gosto de dar explicações.",MOON 🌕,402,239,0,7649,2867,,2022-04-29 22:44:44+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
320,30741416,Steven Wine,id6klub,False,There's a GIF for everything.,Austin,573,1363,5,4832,63588,,2022-04-29 22:44:36+00:00,@Cmadd21 @JustFreshKicks I was being facetious (I used the specific wording that Nike did with regard to how they s… https://t.co/Nl9dauWWHa,0,[],Twitter for Android,0
321,321197971,boom!,YupUknoThiss,False,"🦁 ☈ih Drake, Celtics, Food, tech, the internet, sneakers!!!! 📸📹","New York, NY",447,870,9,3239,96916,,2022-04-29 22:44:35+00:00,RT @Size_10_: How is Nike going to determine that I am putting that Mamba Mentality to work??? HOW??,8,[],Twitter for iPhone,0
322,1182502169452277761,alejandrö,fishmoney02,False,🤰,,23,76,0,7599,1103,,2022-04-29 22:44:30+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
323,521530420,Manny,Living_Manny13,False,,,321,535,1,2918,36040,,2022-04-29 22:44:20+00:00,"RT @sbjsbd: The Kobe 6 Protro ‘Mambacita Sweet 16’ will be released on May 1st via the @Nike SNKRS app. 

In honor of Gianna “Gigi” Bryant,…",6,[],Twitter for iPhone,0
324,190164865,Joaquin De La Torre Jr,4RichProd,False,I make shit that slaps.,"Richmond, CA",7,52,0,3654,372,,2022-04-29 22:44:04+00:00,RT @kicksonfire: Thoughts on these Nike Dunk Low “Certified Sail” ? 😍 https://t.co/Pen16XI6Fs,17,[],Twitter for iPhone,0
325,1074781656811212800,bre.bwa.8929,BreBwa,False,,"Des Moines, IA",52,716,0,12268,3810,,2022-04-29 22:44:02+00:00,"RT @SneakerNews: Air Griffey Max 1 ""Aquamarine"" set to drop on May 12th. RT if you're gonna cop these!
https://t.co/mRyyozsBuK https://t.co…",17,[],Twitter for Android,0
326,2943644959,Mfalme Mkali,tankthompson7,False,Don’t put me in a situation where one of us has to lose. I’ll die before I quit. ⚖️BALANCE,"California, USA",737,551,5,13030,12314,,2022-04-29 22:44:00+00:00,"RT @Ovrnundr: Unreleased Nike SB Dunk Low “OFFspray” 1 of 1 sample from 2008. Thoughts 🦟

Photo: @antgsoles https://t.co/jiczO90iYw",41,[],Twitter for iPhone,0
327,55318653,BH,socal727,False,,,9,306,0,148,111,,2022-04-29 22:44:00+00:00,@nikebasketball Unfortunately “young hoopers” won’t have a chance to wear these unless their parents want to pay a… https://t.co/A2mjJfmIPo,0,[],Twitter for iPhone,0
328,2148829899,suprenzø,therealsuprenzo,False,@Suprenzo on Instagram,"Paris, France",294,342,4,283,22019,,2022-04-29 22:43:45+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
329,255717897,LouWorld43rd,NFrom43rd,False,NinjaGang from the Land Hidden in The Trees 303 43rd Coming Soon,cali/denver ,197,899,0,57018,44721,,2022-04-29 22:43:44+00:00,RT @nicekicks: Vanessa Bryant shares a look at the packaging + box for the upcoming “Mambacita Sweet 16” Nike Kobe 6 Protro 🙏🐍 https://t.co…,552,[],Twitter for iPhone,0
330,23951401,Kevin Murray,BigKevi,False,"dad of 3 beautiful girls married to karen,",belfast northern ireland,378,1240,3,16365,23336,,2022-04-29 22:43:43+00:00,@Wat_the_deuce Colourful Nike trainers,0,[],Twitter for iPhone,0
331,1221486257894649856,Unknown Tokio,sbTokio_,False,IG:@sbtokio_ @UkiyosUnknown,,161,175,0,8493,5904,,2022-04-29 22:43:36+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
332,1074781656811212800,bre.bwa.8929,BreBwa,False,,"Des Moines, IA",52,716,0,12268,3810,,2022-04-29 22:43:31+00:00,"RT @SneakerNews: The Nike Air Zoom Flight '95 begins its retro run across Europe on May 6th 👽
(📸: IG/mr.junhyungpark)

More Details: https:…",18,[],Twitter for Android,0
333,845421132228575232,Charron Elliott🤴🏾🏁 ♊💙💛,CharronElliott1,False,@uofl alum 16 👨🏾‍🎓🐔 #DallasCowboys Affiliate VP of #PacersTwitter 💙💛 #SHIB🐶 ShortKing🤴🏾 Married💍to Connie 04/17/21 502 #GoCards!🏈🏀,"Indianapolis, IN",2832,3325,24,159247,169724,,2022-04-29 22:43:30+00:00,"RT @RobinhoodApp: What happened #ThisWeekInCrypto? @Nike dunked on the NFT market, a move-to-earn DApp steps up the rewards, and 401(k) pro…",48,"[{'text': 'ThisWeekInCrypto', 'indices': [32, 49]}]",Twitter for Android,0
334,123939287,The Black Al Capone,thedaviddorsey,False,"#Dallas born with a #Houston soul ..Biggest Dallas sports fan you'll find ..I'm a #sneakerhead and I like my music #choppednotslopped ..#RIPCBOMAGIC
DDD.DLD.KND","DDD, Texas ",881,301,26,222,262225,,2022-04-29 22:43:30+00:00,@whowants_smoke @Nike Good luck 🙏🏽,0,[],Echofon,1
335,1074781656811212800,bre.bwa.8929,BreBwa,False,,"Des Moines, IA",52,716,0,12268,3810,,2022-04-29 22:43:24+00:00,"RT @SneakerNews: Supreme x Nike Zoom Flight 95 revealed in black and tan colorways
https://t.co/yxpc7EfRRP https://t.co/jhSBYrOghW",29,[],Twitter for Android,0
336,735279799812362241,Swagafied,swagafiedkicks,False,,,1067,41,151,0,149400,,2022-04-29 22:43:23+00:00,RT @StateTreasures: Check out this listing I just added to my #Poshmark closet: Nike Air Jordan Flight 23 Men's Size 11 Basketball Shoes Sn…,1,"[{'text': 'Poshmark', 'indices': [62, 71]}]",Swagafied,0
337,1378009620657139717,TopTier™️Sneakers & Loafers,TLoafers,False,⚜️Premium 🔝 Tier Sneakers 👟 & Loafer 👞 Shoes 🇳🇦 Namibia 👑,,61,300,0,2971,904,,2022-04-29 22:43:21+00:00,"RT @CaminoTV: La Dunk Low ""Coconut Milk"" 🥥

Lien : https://t.co/KT82oDgx58 (100€) https://t.co/Vn6uYkHE3r",131,[],Twitter for iPhone,0
338,735279799812362241,Swagafied,swagafiedkicks,False,,,1067,41,151,0,149400,,2022-04-29 22:43:13+00:00,RT @StateTreasures: Nike Air Jordan Flight 23 Men's Size 11 Basketball Shoes Sneakers 317820-116 #ebayseller #ebayfinds #ebaydeals #eBay #S…,1,"[{'text': 'ebayseller', 'indices': [97, 108]}, {'text': 'ebayfinds', 'indices': [109, 119]}, {'text': 'ebaydeals', 'indices': [120, 130]}, {'text': 'eBay', 'indices': [131, 136]}]",Swagafied,0
339,295039524,𓂀,Jesss_Lynn,False,42 ideals of ma’at my morals + indigo + business owner + wall street n crypto investor + 🥁,"Los Angeles, CA",727,510,6,66064,56041,,2022-04-29 22:43:10+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
340,2973527146,natalie leuzinger,leuzinger24,False,mamba mentality. // wisco wbb #24,,390,245,2,45629,2598,,2022-04-29 22:43:05+00:00,"RT @kobehighlight: The Kobe 6 Protro ‘Mambacita Sweet 16’ shoes, releasing on SNKRS app this Sunday, 5/1. 🖤

Via Nike Basketball. https://t…",220,[],Twitter for iPhone,0
341,1239997327387103232,Biljana Marinovic,loknanegra,False,...Freedom's just another word for nothin' left to lose...,,534,1067,5,87985,13824,,2022-04-29 22:42:51+00:00,"RT @Mindblo14881869: Nike's anamorphic LED display in Tokyo, the future of 3D advertising https://t.co/pGTvBRi62c",15,[],Twitter for Android,0
342,794618296956030976,Long Live Chelsea ⭐️⭐️,FrankTheBeef5,False,@ChelseaFC @ChicagoBears @UMichFootball @MercedesAMGF1,"London, England",530,515,1,17503,56182,,2022-04-29 22:42:45+00:00,@LiveLewandowski Still way better than anything Nike have done for Chelsea,0,[],Twitter for iPhone,0
343,1052734707153162240,juani,cayuela_juani,False,"💙💛💙

🕊","José María Ezeiza, Argentina",15,169,0,30592,1069,,2022-04-29 22:42:39+00:00,RT @JustFreshKicks: On Foot Look at the 2022 Nike SB Dunk Low “Be True” 🏳️‍🌈 https://t.co/0CX4Dw045i https://t.co/anKLAaNcbY,29,[],Twitter for Android,0
344,1475066393053777932,ZINEDINE¿,obchoseme_,False,new musiccc otw.,,52,71,0,5180,437,,2022-04-29 22:42:37+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for Android,0
345,1455688108301635584,Men Shoes,MenShoeUK,False,Men's Shoes. Selected Items. Deals. Product Information. Daily Updated. (eBay Links),,42,15,1,0,15796,,2022-04-29 22:42:33+00:00,Nike jordan 1 high Japan Uk Size 10 https://t.co/dAJIOK8Osj eBay https://t.co/unnkv99Hh6,0,[],dlvr.it,0
346,818155572,🖤.eth,EnriqueSimo28,False,God first 🙏🏾 $SHIB 💎#ShibArmy🐶#BTC #CRO #VGX #Polkadot #NFT @CashApp $Enriquesimo28 💵 I RT all the news about @Shibtoken @RyoshiResearch🐐,🌏,864,190,11,42693,41194,,2022-04-29 22:42:30+00:00,"RT @TheMewns: Hey @SHIB_HEAD 

@Nike !? 
How about a stunning @adidas x $Shib collab ?😍, let's do a #SHIBARMY vote to solve this, what do y…",36,"[{'text': 'SHIBARMY', 'indices': [100, 109]}]",Twitter for iPhone,0
347,1378009620657139717,TopTier™️Sneakers & Loafers,TLoafers,False,⚜️Premium 🔝 Tier Sneakers 👟 & Loafer 👞 Shoes 🇳🇦 Namibia 👑,,61,300,0,2971,904,,2022-04-29 22:42:27+00:00,RT @SBDetroit: Nike Air Max 90 Terrascape Revealed in Green Hues https://t.co/TSJg05JlVx https://t.co/KIHVLXWq3j,19,[],Twitter for iPhone,0
348,1383098736398774273,DARIUS,DMyselforDie,False,"Little brown firecracker 💥, OG LAMBILY, DOG LOVER💕,  I like stuff.","Atlanta, GA",31,309,0,1456,684,,2022-04-29 22:42:26+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
349,1511757673930190848,Gustavo Carbajal,shadowsonnyreal,False,,,1,25,0,0,3,,2022-04-29 22:42:25+00:00,@SnkrsStock Vanessa Bryant sold out to Nike 🤦🏽‍♂️,0,[],Twitter for iPhone,0
350,558335200,B Dub,TheBigBDub,False,"Sourcing and sharing info that relates to financial corruption. Let a company live or die by their own actions, not killed off by a Hedge Fund for profit.",,81,198,1,4973,821,,2022-04-29 22:42:25+00:00,"@benwehrman I had a lot of learning to do on NFTs and blockchain. When I see @SnoopDogg, @Nike, and food supply cha… https://t.co/iXRKE8R9dL",0,[],Twitter for iPhone,0
351,564928007,s,fuckingsooophie,False,,,600,381,1,14597,21919,,2022-04-29 22:42:09+00:00,"RT @thesolestuff: Ad: Metal Jumpman caps included in Nike's special code! 😱 

Black &gt; https://t.co/UQZSKyDbgq 
Red &gt; https://t.co/hCaoFmeGz…",1,[],Twitter for iPhone,0
352,375662320,MR. PAINT THAT SHIT ON,MarcosVanGogh,False,"DUB↔️ ATL💨Model, Fashion designer, Gfx designer, Actor, Stylist,Tattoo Artist. 🎨💢💦🔥 #VanGoghWasHere IG:@marcosvangogh",,7283,4231,8,63070,65712,,2022-04-29 22:42:09+00:00,RT @MarcosVanGogh: I wanna work for Nike I don't wanna go back to school though. Nike gone have to work for me.😈🤫 https://t.co/7KjT3rR4Rg,2,[],Twitter for Android,0
353,23641181,Keezus Krice,keezuskrice,False,"|he/him/bul|🙃|homosuperior| iso my tribe, we got separated when I was young |PSN: keezuskrice|SW-4401-7424-4044",In the trash,2951,943,11,10089,76459,,2022-04-29 22:42:05+00:00,They said Nike Blazers ain’t made for wide feet. Im upset,0,[],Twitter for iPhone,0
354,30535388,Smashthis,smashthis1,False,"Winners make goals, losers make excuses.",,146,1593,3,20743,18112,,2022-04-29 22:42:04+00:00,The staggering popularity of Kobe Bryant’s Nike signature series this NBA season — @theundefeated https://t.co/UDTCqWhxvw,0,[],Twitter for Android,0
355,1269318989706076162,Okocha,okocha357,False,Romain 8:31,Paris sud,110,93,0,17448,28157,,2022-04-29 22:42:03+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
356,1309509261366566920,The Sole Stuff,thesolestuff,False,"Your go-to place for everything hyped.

All of our links are affiliated to trusted & legitimate UK retailers",London,38573,6,40,432,9015,,2022-04-29 22:42:03+00:00,"Ad: Metal Jumpman caps included in Nike's special code! 😱 

Black &gt; https://t.co/UQZSKyDbgq 
Red &gt;… https://t.co/5JKOTCU9CT",1,[],Buffer,0
357,1213633279498145793,f 🐌,_2uga,False,do not follow me . i will block you,21 ,159,1110,9,64905,84610,,2022-04-29 22:41:53+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter Web App,0
358,1382640053411778561,Grandson 8fifty1,grandsonapl1,False,,"Baltimore, MD",18,264,0,285,536,,2022-04-29 22:41:46+00:00,@HOUSEOFHEAT Nike 96 uptempos,0,[],Twitter for iPhone,0
359,318780960,da snowman 🥶,BEAMERBOYSOUL,False,Decent rapper. Professional troller,,1089,964,2,62735,22878,,2022-04-29 22:41:46+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
360,1500591820342018050,ؘ,naichelIa,False,le vrai petit ami de jaden walton,,519,410,6,382,3994,,2022-04-29 22:41:40+00:00,@shawnflamengo header da nike icon de criakkk,0,[],Twitter for iPhone,0
361,568877426,Hazelwood,Hazelwood2h7n,False,"Raffle Game Long Life 
@HyperRaffleBot @SmtProxies",USA,121,2525,7,3930,6153,,2022-04-29 22:41:34+00:00,"RT @snkr_twitr: Dropping 5/13 

Nike ACG Air Mada
Vachetta Tan https://t.co/OftPLt87Bg
Ash Green https://t.co/nB6iMGqb2M
Black https://t.co…",7,[],Twitter Web App,0
362,1469028374630834182,Gleam_Nigg,Brian27Gomez,False,"Nunca desista 
Siga sempre seus sonhos 👌 
Se você cair, levante-se É disso que se trata a VIDA 💪
viemos fazer o que gostamos ✈️🌎✈️🌍✈️🌏",,9,180,0,2272,1090,,2022-04-29 22:41:33+00:00,RT @iMuchoStyle: Nike Air Presto https://t.co/VYzj5mukQD,66,[],Twitter Web App,0
363,1480260751365345280,latte shelby,latteshelby,False,"one thing about me, i’m a gent",,6964,4235,28,14755,12806,,2022-04-29 22:41:31+00:00,RT @snkr_twitr: Launch Details https://t.co/18xWpUvGZ3 https://t.co/xujLBhqd51,31,[],Twitter for iPhone,0
364,505349282,Brenda Meeks,jordynatiya,False,A professional ear to listen and an empathic shoulder to lean on💕 #CounselorBae🌻,"Houston, TX",1536,1411,13,135545,91405,,2022-04-29 22:41:24+00:00,"RT @MoeshaMitchel: First of all, Lets talk about the fact these white people were dripped in Nike Tech and Telfar,Not to mention the father…",2,[],Twitter for iPhone,0
365,1409199632,jboyd,jboydvisuals,False,creative director/photographer                    https://t.co/lMOsCDOf9w,"Long Beach, CA",883,438,6,19055,27736,,2022-04-29 22:41:24+00:00,RT @StreetFashion01: CPFM x NIKE Dunk Low (2022) https://t.co/MuLyLWyNsF,60,[],Twitter for iPhone,0
366,231629514,whoever tf 💋,MandyTheMogul,False,“A sin that humbles you is better than a good deed that makes you arrogant” Optimistic.Passionate.Grounded.$mandythemogul •~•~•~•Rob G💕,"Indianapolis, IN",1287,967,3,33227,158789,,2022-04-29 22:41:23+00:00,RT @KicksDeals: 'Rough Green' Nike Sportswear Track Shorts are 40% OFF retail at $23.97 + FREE shipping when logged into Nike+ account. #pr…,4,[],Twitter for iPhone,0
